# Swiss Law Collection — intercantonal agreement memberships since 1848, chstat/BADAC counting (one count per signatory canton)
# computed from the collection's signatory-weighted series; years <= 2003 are calibrated per canton so canton totals equal chstat's published 2003 figures (2,522 overall); later years are unscaled
# source: Calculs propres basés sur la base de données de l'Institut pour le fédéralisme (LexFind); https://swiss-law-as-source.github.io; calibration target: chstat.ch/BADAC 2003 (Institute of Federalism)
canton,year,etat,sante,educ,infra,eco,fin,autres,total
SO,1978,0,0,0,1,0,0,0,1
SZ,1978,1,0,0,0,0,1,0,2
TG,1978,0,0,1,1,0,1,0,3
VD,1978,0,0,0,0,1,0,0,1
VS,1978,0,0,0,0,0,9,0,9
ZH,1978,0,0,1,1,0,0,0,2
AG,1979,2,0,0,0,0,0,0,2
BE,1979,2,0,0,0,0,0,0,2
BL,1979,1,0,0,2,0,0,0,3
BS,1979,0,1,0,1,0,0,0,2
FR,1979,2,0,0,0,0,0,0,2
GE,1979,1,0,0,0,1,0,0,2
GL,1979,0,0,0,1,0,0,0,1
SG,1979,0,0,0,3,0,0,0,3
SO,1979,4,1,0,0,0,0,0,5
SZ,1979,0,0,0,1,0,0,0,1
TG,1979,1,0,0,0,0,0,0,1
VS,1979,2,0,0,0,0,0,0,2
ZG,1979,1,0,0,0,0,0,0,1
ZH,1979,0,0,0,3,0,0,0,3
AI,1980,0,0,0,0,0,2,0,2
BE,1980,5,0,0,0,2,0,0,7
BL,1980,0,0,0,0,1,0,0,1
BS,1980,0,0,0,0,1,0,0,1
FR,1980,0,0,0,0,0,2,0,2
GL,1980,0,0,1,1,0,0,0,2
JU,1980,8,0,0,0,0,0,0,8
NE,1980,0,0,1,0,0,0,0,1
NW,1980,0,1,0,0,0,0,0,1
SG,1980,0,0,3,1,0,0,0,4
SH,1980,0,0,0,0,0,0,1,1
SO,1980,0,0,0,0,0,0,1,1
SZ,1980,0,0,1,0,0,0,0,1
VD,1980,0,1,0,0,0,0,0,1
ZH,1980,0,1,0,0,0,0,0,1
AI,1981,2,0,0,0,0,2,0,4
AR,1981,0,1,1,0,0,3,0,5
GL,1981,0,1,0,0,0,1,0,2
SG,1981,0,1,3,0,1,1,0,6
SH,1981,1,1,0,0,0,0,0,2
SO,1981,1,0,0,0,0,1,0,2
TG,1981,0,1,0,0,0,0,0,1
TI,1981,0,0,0,0,2,0,0,2
VD,1981,0,1,0,0,0,0,0,1
BL,1982,0,0,1,1,0,0,0,2
BS,1982,0,0,0,1,0,0,0,1
LU,1982,0,1,0,0,0,0,0,1
SG,1982,0,0,1,3,0,0,0,4
SO,1982,1,0,0,0,0,0,0,1
SZ,1982,0,4,0,0,0,0,0,4
UR,1982,0,6,0,0,0,0,0,6
VD,1982,0,0,1,1,0,0,0,2
ZG,1982,0,2,0,0,0,0,0,2
AI,1983,0,0,0,0,0,2,0,2
AR,1983,0,0,1,1,0,0,0,2
BL,1983,3,0,0,0,0,0,0,3
BS,1983,2,0,0,0,0,0,0,2
NW,1983,0,0,0,1,0,0,0,1
SG,1983,0,1,0,0,0,1,0,2
TG,1983,2,0,1,0,0,0,0,3
AG,1984,0,0,2,0,0,0,0,2
AR,1984,0,0,1,0,0,0,1,2
BE,1984,0,0,2,0,0,0,0,2
BL,1984,0,0,3,0,0,0,0,3
BS,1984,0,0,2,0,0,0,0,2
FR,1984,0,0,1,0,0,0,1,2
GE,1984,0,0,0,1,0,0,1,2
GL,1984,0,1,1,0,0,0,0,2
LU,1984,0,1,0,0,0,0,0,1
NE,1984,0,0,0,0,0,0,2,2
SG,1984,0,0,0,0,0,1,0,1
SH,1984,0,0,0,0,0,1,0,1
SO,1984,0,0,1,0,0,0,0,1
TG,1984,0,0,1,0,0,1,0,2
VD,1984,0,0,0,3,0,1,1,5
VS,1984,0,0,2,2,0,0,0,4
ZG,1984,0,1,1,0,0,0,0,2
ZH,1984,0,0,0,0,0,1,0,1
AG,1985,0,0,2,0,0,0,0,2
BE,1985,0,0,0,0,0,5,0,5
BL,1985,1,0,0,0,0,0,0,1
BS,1985,1,0,1,0,0,0,0,2
FR,1985,0,0,0,0,0,3,0,3
GR,1985,0,0,1,1,0,0,0,2
JU,1985,0,4,0,0,0,0,0,4
LU,1985,0,0,0,1,0,0,0,1
NE,1985,0,1,0,0,0,0,0,1
SG,1985,0,0,0,1,0,0,0,1
TG,1985,0,0,2,0,0,0,0,2
BE,1986,0,0,0,2,0,0,0,2
FR,1986,0,0,0,1,0,0,0,1
JU,1986,0,0,0,4,0,0,0,4
NE,1986,0,0,0,1,0,0,0,1
SG,1986,0,0,0,1,0,0,0,1
SO,1986,0,0,0,1,0,0,0,1
TI,1986,0,0,0,0,0,0,2,2
UR,1986,0,0,0,0,0,0,3,3
VD,1986,0,0,1,1,0,0,0,2
VS,1986,0,2,0,0,0,0,0,2
AR,1987,0,0,1,0,0,0,0,1
BL,1987,0,0,1,0,0,0,0,1
BS,1987,0,1,1,0,0,0,0,2
FR,1987,0,0,0,0,1,0,0,1
NE,1987,0,0,0,0,0,0,1,1
SG,1987,0,0,1,0,0,0,0,1
TG,1987,0,0,1,0,0,0,0,1
VD,1987,0,0,0,0,0,0,1,1
VS,1987,0,2,0,0,0,0,0,2
BE,1988,0,0,2,0,0,0,0,2
BL,1988,0,0,0,1,0,0,0,1
BS,1988,0,0,0,1,0,0,0,1
FR,1988,1,0,0,0,0,0,0,1
GE,1988,1,0,0,0,0,0,1,2
GR,1988,0,0,0,1,0,0,0,1
SG,1988,0,0,0,0,1,0,0,1
TI,1988,0,0,0,2,0,0,0,2
VD,1988,1,0,0,0,0,0,0,1
AG,1989,0,0,0,2,0,0,0,2
BE,1989,0,0,0,2,0,0,0,2
BL,1989,1,0,0,1,0,0,0,2
BS,1989,0,0,0,1,0,0,1,2
JU,1989,0,0,0,4,0,0,0,4
LU,1989,0,0,0,1,0,0,0,1
NE,1989,0,0,0,0,0,0,1,1
SG,1989,0,0,1,0,0,0,0,1
SO,1989,0,0,0,1,0,0,0,1
AI,1990,0,0,0,0,2,0,0,2
AR,1990,0,0,3,1,0,0,0,4
BL,1990,0,1,1,0,0,0,0,2
BS,1990,0,0,1,1,0,0,0,2
GE,1990,0,0,1,0,0,0,0,1
SG,1990,0,1,1,0,1,0,0,3
SH,1990,0,0,0,0,1,0,0,1
SO,1990,0,0,1,0,0,4,0,5
SZ,1990,0,0,0,0,1,0,0,1
TG,1990,0,1,0,0,1,2,0,4
VS,1990,2,0,0,0,0,0,0,2
ZG,1990,0,0,0,0,1,0,0,1
BE,1991,0,0,0,0,0,2,0,2
BL,1991,1,0,0,1,0,0,0,2
FR,1991,0,0,0,0,0,5,0,5
GE,1991,0,0,1,0,0,0,0,1
GL,1991,0,0,0,1,0,0,0,1
GR,1991,0,0,0,0,1,0,0,1
NE,1991,0,0,0,0,1,4,0,5
SG,1991,0,0,0,1,0,1,0,2
SO,1991,0,0,0,0,0,3,0,3
SZ,1991,0,0,1,1,0,0,0,2
UR,1991,0,0,0,3,0,0,0,3
AI,1992,0,0,0,0,0,0,2,2
AR,1992,0,0,1,0,0,0,0,1
BL,1992,0,0,1,1,0,0,0,2
BS,1992,0,0,0,1,0,0,0,1
GE,1992,0,0,0,0,0,0,1,1
GL,1992,0,0,0,0,0,0,1,1
GR,1992,0,0,0,0,0,0,1,1
LU,1992,0,0,0,0,0,0,1,1
NE,1992,0,0,0,0,0,0,1,1
NW,1992,0,0,0,0,0,0,1,1
SG,1992,1,0,1,0,0,0,1,3
SO,1992,0,0,0,0,0,0,1,1
SZ,1992,0,0,0,0,0,0,1,1
TG,1992,0,0,0,0,0,0,1,1
TI,1992,0,0,0,0,0,0,2,2
VD,1992,0,0,0,0,0,0,1,1
ZG,1992,0,0,0,0,1,0,0,1
AG,1993,0,0,5,0,0,0,0,5
AR,1993,0,0,1,0,0,0,0,1
BE,1993,2,0,5,0,0,0,0,7
BL,1993,5,2,2,0,1,0,0,10
BS,1993,4,1,2,0,0,0,1,8
FR,1993,0,0,1,0,0,0,0,1
GE,1993,0,0,3,0,0,0,0,3
GL,1993,0,0,1,1,0,3,0,5
GR,1993,0,0,1,0,0,0,0,1
LU,1993,0,0,1,0,0,0,0,1
NE,1993,0,0,4,0,0,0,0,4
NW,1993,0,0,3,0,0,0,0,3
OW,1993,0,0,4,0,0,0,0,4
SG,1993,0,0,3,1,0,3,0,7
SH,1993,1,0,1,0,0,0,0,2
SO,1993,0,0,1,0,1,0,0,2
SZ,1993,0,0,2,0,0,2,0,4
TG,1993,0,0,4,1,0,0,0,5
TI,1993,0,0,3,0,0,0,0,3
VD,1993,0,0,1,0,0,0,0,1
VS,1993,0,0,4,0,0,0,0,4
ZG,1993,0,0,2,0,0,0,0,2
ZH,1993,0,0,0,0,0,2,0,2
AG,1994,2,0,0,4,0,0,0,6
AR,1994,0,0,0,1,0,0,0,1
BE,1994,0,0,0,2,0,0,0,2
BL,1994,0,0,5,1,1,0,0,7
BS,1994,0,0,2,2,1,0,0,5
FR,1994,1,0,0,1,0,0,0,2
GE,1994,0,0,0,1,0,0,0,1
GL,1994,0,0,0,4,0,3,0,7
GR,1994,0,0,0,1,0,1,0,2
LU,1994,0,0,0,1,0,0,0,1
NE,1994,0,0,0,1,0,0,0,1
NW,1994,0,0,0,0,0,3,0,3
OW,1994,0,0,0,0,0,4,0,4
SG,1994,0,0,1,12,0,5,0,18
SO,1994,0,0,0,3,0,0,0,3
SZ,1994,0,0,0,2,0,3,0,5
TG,1994,0,0,1,2,0,1,0,4
UR,1994,0,0,0,0,0,8,0,8
VD,1994,0,0,1,0,0,0,0,1
VS,1994,0,0,0,2,0,0,0,2
ZG,1994,0,0,0,1,0,0,0,1
ZH,1994,0,0,0,1,0,2,1,4
AG,1995,0,0,4,0,0,0,0,4
AI,1995,0,0,0,2,0,0,0,2
BE,1995,2,0,5,0,0,4,0,11
BL,1995,1,0,2,0,0,0,0,3
BS,1995,1,0,1,1,0,0,0,3
FR,1995,0,0,1,0,1,0,0,2
GL,1995,0,1,1,0,0,0,0,2
JU,1995,0,0,4,0,0,0,4,8
NE,1995,0,0,5,0,0,1,0,6
NW,1995,0,0,1,0,0,0,0,1
SG,1995,0,0,1,3,0,0,0,4
SH,1995,0,1,0,1,0,0,0,2
SO,1995,4,0,3,0,0,1,0,8
SZ,1995,0,0,0,0,1,0,0,1
TG,1995,0,1,2,0,0,0,0,3
TI,1995,0,0,3,0,0,0,0,3
ZG,1995,0,0,1,0,0,0,0,1
ZH,1995,0,0,1,1,0,0,0,2
BL,1996,1,1,1,0,0,0,0,3
BS,1996,1,0,1,1,0,0,0,3
FR,1996,1,0,1,0,0,0,0,2
GE,1996,2,0,1,0,0,0,0,3
GL,1996,0,0,0,0,0,1,0,1
LU,1996,0,1,0,0,1,0,0,2
NE,1996,2,0,0,0,1,0,0,3
NW,1996,0,3,0,0,0,0,0,3
SG,1996,0,1,0,3,1,3,0,8
SH,1996,0,0,0,0,0,1,0,1
SO,1996,0,0,1,0,0,0,0,1
SZ,1996,0,0,0,0,1,1,0,2
TG,1996,0,1,1,0,0,0,0,2
VD,1996,3,0,1,0,0,0,0,4
VS,1996,2,0,0,0,0,0,0,2
ZG,1996,0,0,0,0,1,1,0,2
ZH,1996,0,0,2,0,0,0,0,2
AG,1997,0,0,7,7,0,0,0,14
BL,1997,1,1,5,2,0,0,0,9
BS,1997,1,0,8,2,0,0,0,11
FR,1997,0,0,3,0,0,0,0,3
GE,1997,0,0,5,0,0,0,0,5
GR,1997,0,0,1,0,0,0,0,1
LU,1997,0,1,0,0,0,0,1,2
NW,1997,0,1,0,0,0,0,0,1
OW,1997,0,4,0,0,0,0,0,4
SG,1997,3,1,3,1,0,1,0,9
SH,1997,0,1,0,0,0,0,0,1
SO,1997,0,1,3,0,0,0,0,4
SZ,1997,0,0,1,1,0,1,0,3
TG,1997,1,0,1,0,0,0,0,2
VD,1997,0,0,3,0,0,0,0,3
VS,1997,0,0,2,0,0,0,0,2
ZG,1997,0,0,1,1,0,0,0,2
ZH,1997,1,0,4,0,0,0,0,5
AG,1998,0,0,7,0,0,0,0,7
AI,1998,0,0,2,0,0,0,0,2
AR,1998,0,0,3,0,0,0,0,3
BE,1998,2,0,2,0,2,0,0,6
BL,1998,0,1,6,2,1,1,0,11
BS,1998,0,2,6,2,1,0,0,11
FR,1998,0,1,1,0,5,0,0,7
GE,1998,0,0,1,0,1,0,0,2
GL,1998,0,0,1,0,1,0,0,2
JU,1998,4,0,0,0,0,0,0,4
LU,1998,0,0,1,0,1,0,0,2
NE,1998,0,0,2,0,4,0,0,6
OW,1998,0,0,4,0,0,0,0,4
SG,1998,0,0,4,0,1,1,0,6
SH,1998,0,0,1,0,0,1,0,2
SO,1998,0,0,4,0,1,0,0,5
SZ,1998,0,0,1,0,1,0,0,2
TG,1998,0,0,2,1,1,0,0,4
TI,1998,0,2,2,0,2,0,0,6
VD,1998,0,0,0,0,5,0,0,5
VS,1998,0,0,4,0,2,0,0,6
ZG,1998,0,1,2,0,1,1,0,5
ZH,1998,0,0,4,2,0,1,0,7
AG,1999,0,0,2,0,0,0,0,2
AI,1999,0,0,2,0,0,0,0,2
BE,1999,2,0,4,0,0,2,0,8
BL,1999,0,0,1,0,0,0,1,2
BS,1999,0,1,4,0,0,0,1,6
FR,1999,0,0,3,0,0,0,0,3
GE,1999,0,0,2,0,0,1,0,3
GR,1999,0,0,0,0,0,1,0,1
JU,1999,4,0,4,0,4,0,0,12
LU,1999,0,0,3,0,0,0,0,3
NE,1999,1,0,5,0,0,0,0,6
NW,1999,0,1,1,0,0,0,0,2
SG,1999,0,3,8,0,0,1,0,12
SH,1999,0,1,0,0,0,0,0,1
SO,1999,0,0,4,0,1,0,0,5
SZ,1999,0,1,2,0,0,0,0,3
TG,1999,0,1,3,0,0,0,0,4
UR,1999,0,0,3,0,0,0,0,3
VD,1999,0,0,1,0,0,1,0,2
VS,1999,0,2,0,0,0,2,0,4
ZG,1999,0,1,4,1,0,0,0,6
ZH,1999,0,0,2,0,0,0,0,2
AG,2000,0,2,2,0,0,0,0,4
BE,2000,0,0,4,0,0,0,0,4
BL,2000,0,2,5,1,1,0,0,9
BS,2000,1,2,1,1,1,0,0,6
GE,2000,1,0,0,0,0,1,0,2
GL,2000,0,0,1,3,0,0,0,4
JU,2000,0,0,8,0,0,0,0,8
NE,2000,1,0,1,0,0,0,0,2
NW,2000,1,0,3,0,0,0,0,4
OW,2000,3,0,0,0,0,0,0,3
SG,2000,0,0,3,4,0,0,0,7
SO,2000,0,1,0,0,0,0,0,1
SZ,2000,0,0,2,2,0,0,0,4
UR,2000,3,0,0,0,0,0,0,3
VD,2000,0,0,1,0,0,0,0,1
ZG,2000,0,0,1,0,0,0,1,2
ZH,2000,0,0,3,1,0,0,0,4
AG,2001,0,0,2,0,0,0,0,2
AI,2001,0,0,2,0,0,0,0,2
AR,2001,0,0,1,0,0,0,0,1
BE,2001,0,0,7,0,0,0,0,7
BL,2001,0,1,2,1,0,0,0,4
BS,2001,0,1,0,2,0,0,0,3
FR,2001,1,0,1,0,0,0,0,2
GE,2001,2,0,1,0,0,0,0,3
JU,2001,0,0,8,0,0,0,0,8
LU,2001,0,0,4,1,0,0,0,5
NE,2001,0,0,6,0,0,0,0,6
NW,2001,0,1,0,3,1,0,0,5
SG,2001,1,0,1,1,0,0,0,3
SH,2001,1,0,1,1,0,0,0,3
SO,2001,1,0,1,0,0,0,0,2
TG,2001,0,0,1,0,0,0,0,1
VD,2001,1,0,3,0,0,0,0,4
VS,2001,2,0,0,0,0,0,0,2
ZG,2001,0,0,0,1,0,0,0,1
ZH,2001,0,1,1,1,0,0,0,3
AG,2002,0,0,2,0,0,0,0,2
AI,2002,0,0,0,0,1,0,2,3
AR,2002,0,0,0,0,1,0,1,2
BL,2002,1,0,4,0,0,0,0,5
BS,2002,0,0,2,1,0,0,0,3
FR,2002,0,0,5,0,0,0,0,5
GE,2002,0,0,4,0,0,0,0,4
GL,2002,0,0,0,0,1,0,1,2
GR,2002,0,1,0,0,1,0,1,3
JU,2002,0,0,4,0,0,0,0,4
LU,2002,0,1,3,0,0,1,0,5
NE,2002,1,1,1,0,0,1,0,4
NW,2002,0,6,6,1,1,0,0,14
OW,2002,0,0,7,0,0,0,0,7
SG,2002,0,1,0,0,1,0,1,3
SH,2002,0,3,0,0,1,0,1,5
SO,2002,1,0,0,0,0,0,0,1
SZ,2002,0,1,2,0,1,0,0,4
TG,2002,1,0,0,0,1,0,1,3
TI,2002,0,0,0,0,0,0,2,2
UR,2002,0,0,8,0,0,0,0,8
VD,2002,0,1,3,0,0,0,0,4
VS,2002,0,0,2,0,0,0,0,2
ZG,2002,0,2,1,0,1,0,0,4
ZH,2002,1,0,1,1,1,0,1,5
AG,2003,0,0,7,0,0,0,0,7
AI,2003,0,0,1,0,0,0,0,1
AR,2003,0,0,3,0,0,0,0,3
BE,2003,2,0,4,0,0,0,0,6
BL,2003,1,1,1,0,2,0,0,5
BS,2003,1,0,2,0,0,0,0,3
FR,2003,0,0,3,0,0,0,1,4
GE,2003,0,0,1,0,0,0,4,5
GL,2003,0,0,0,7,0,0,0,7
LU,2003,1,1,7,1,0,0,0,10
NE,2003,0,0,1,0,0,0,1,2
NW,2003,1,0,1,0,0,0,0,2
SG,2003,0,0,7,1,0,0,0,8
SH,2003,0,0,1,0,0,0,0,1
SO,2003,1,3,1,0,0,0,0,5
SZ,2003,1,0,3,1,0,0,0,5
TG,2003,0,0,1,0,0,0,0,1
TI,2003,0,0,2,0,0,0,2,4
VD,2003,0,0,1,0,0,3,0,4
ZG,2003,2,0,3,0,0,0,0,5
ZH,2003,0,0,2,1,0,0,0,3
AG,2004,1,0,1,0,0,0,0,2
BE,2004,1,0,0,0,1,0,0,2
BL,2004,1,2,2,0,0,0,0,5
BS,2004,1,2,2,0,0,0,0,5
GE,2004,1,0,0,0,0,0,0,1
LU,2004,0,0,3,0,0,0,1,4
NE,2004,0,0,0,0,0,1,0,1
NW,2004,0,0,4,0,0,0,0,4
OW,2004,0,0,2,0,0,0,0,2
SG,2004,2,0,2,0,0,1,0,5
SO,2004,1,0,1,0,0,0,0,2
SZ,2004,0,0,3,0,0,1,1,5
UR,2004,0,0,2,0,0,0,0,2
ZG,2004,1,0,5,0,0,0,1,7
ZH,2004,0,0,0,0,0,1,1,2
AI,2005,1,0,0,0,0,0,0,1
AR,2005,0,0,0,0,0,1,0,1
BE,2005,2,0,1,1,0,0,0,4
BL,2005,1,1,0,1,0,0,1,4
BS,2005,2,1,0,0,0,0,1,4
FR,2005,1,0,2,0,1,0,0,4
GE,2005,0,0,1,0,1,1,0,3
GL,2005,1,0,0,2,0,0,0,3
GR,2005,1,0,0,0,1,0,1,3
LU,2005,1,0,2,1,0,0,3,7
NE,2005,0,0,1,1,0,0,0,2
NW,2005,1,0,2,2,0,0,2,7
SG,2005,1,0,2,1,1,0,1,6
SH,2005,2,0,0,0,0,0,0,2
SO,2005,1,0,0,1,0,0,0,2
SZ,2005,1,2,2,0,0,0,1,6
TG,2005,2,0,0,1,1,0,0,4
TI,2005,1,0,0,0,0,1,1,3
UR,2005,1,0,0,0,0,0,0,1
VD,2005,0,0,1,0,2,2,1,6
VS,2005,1,0,0,0,1,0,1,3
ZG,2005,2,0,2,1,2,0,2,9
ZH,2005,2,0,2,0,0,0,0,4
AG,2006,2,2,0,0,0,0,0,4
AR,2006,0,0,1,0,0,0,0,1
BE,2006,1,0,2,0,0,0,0,3
BL,2006,0,1,2,1,0,0,0,4
BS,2006,0,2,2,0,0,0,0,4
FR,2006,0,0,0,0,0,0,2,2
GE,2006,0,0,0,0,1,0,0,1
JU,2006,0,0,1,0,0,0,0,1
LU,2006,0,0,1,1,0,0,0,2
NE,2006,0,0,0,0,1,0,0,1
NW,2006,0,0,1,0,0,0,0,1
OW,2006,0,0,2,0,0,0,0,2
SG,2006,2,2,2,0,0,0,0,6
SH,2006,0,0,0,0,0,0,1,1
SZ,2006,0,0,0,1,0,0,0,1
TG,2006,0,0,1,0,0,0,0,1
TI,2006,0,0,2,0,0,0,0,2
VD,2006,0,0,2,0,0,0,0,2
VS,2006,1,0,0,0,0,0,0,1
ZG,2006,0,1,0,0,1,0,0,2
ZH,2006,1,2,1,0,0,0,1,5
AG,2007,2,0,1,0,0,0,0,3
AI,2007,0,0,1,0,0,0,0,1
AR,2007,0,0,2,0,0,0,0,2
BE,2007,0,0,4,0,0,0,0,4
BL,2007,0,0,3,1,0,0,0,4
BS,2007,0,0,3,0,0,0,0,3
FR,2007,0,0,3,0,0,0,0,3
GE,2007,0,0,3,0,0,0,1,4
GL,2007,0,0,4,0,0,0,2,6
GR,2007,0,0,1,0,0,0,0,1
JU,2007,0,0,1,0,0,0,0,1
LU,2007,0,0,0,0,0,0,1,1
NE,2007,1,0,2,0,0,0,0,3
NW,2007,0,2,0,0,0,0,0,2
SG,2007,0,0,2,0,0,0,1,3
SH,2007,0,0,1,0,0,0,0,1
SO,2007,0,0,2,0,0,0,0,2
SZ,2007,0,0,1,0,0,0,0,1
TG,2007,0,0,1,0,0,0,1,2
TI,2007,0,0,0,0,0,0,2,2
VD,2007,1,0,2,0,0,0,0,3
VS,2007,0,0,3,0,0,0,0,3
ZG,2007,0,0,2,0,0,0,0,2
ZH,2007,2,1,2,0,0,0,1,6
AG,2008,0,1,0,0,0,0,0,1
AR,2008,0,1,0,0,0,0,0,1
BE,2008,0,1,2,0,0,0,0,3
BL,2008,1,0,0,0,0,0,0,1
BS,2008,1,1,0,0,0,0,0,2
FR,2008,0,1,0,0,0,0,0,1
GL,2008,1,0,0,0,0,0,0,1
GR,2008,0,1,0,0,0,0,0,1
JU,2008,0,0,2,0,0,0,0,2
LU,2008,0,1,0,0,1,0,0,2
NE,2008,0,0,1,0,0,0,0,1
SG,2008,1,0,0,0,0,0,0,1
SZ,2008,0,1,0,0,0,0,0,1
TG,2008,1,0,0,0,0,0,0,1
TI,2008,0,1,0,0,0,0,0,1
VD,2008,0,3,0,0,0,0,0,3
VS,2008,1,3,0,0,0,0,1,5
ZH,2008,0,1,3,0,0,0,0,4
AG,2009,1,0,0,0,0,0,0,1
AI,2009,1,0,0,0,0,0,0,1
AR,2009,1,0,2,0,0,0,0,3
BE,2009,1,0,0,0,0,0,0,1
BL,2009,2,0,2,0,0,0,0,4
BS,2009,1,0,1,0,0,0,0,2
FR,2009,1,0,1,0,0,0,0,2
GE,2009,1,0,1,0,0,0,0,2
GL,2009,1,0,0,0,0,0,0,1
GR,2009,0,0,1,0,0,0,0,1
LU,2009,2,0,1,1,0,0,0,4
NW,2009,0,1,0,0,0,0,0,1
OW,2009,1,0,0,0,0,0,0,1
SG,2009,1,0,0,0,0,0,0,1
SZ,2009,2,0,0,0,0,0,0,2
TG,2009,1,1,1,0,0,0,0,3
TI,2009,1,0,0,0,0,0,0,1
VD,2009,0,0,1,0,0,0,0,1
VS,2009,1,0,0,0,0,0,0,1
ZG,2009,2,0,0,3,0,0,0,5
ZH,2009,0,0,1,1,0,0,0,2
AG,2010,0,0,1,0,0,0,0,1
AI,2010,1,0,0,0,0,0,2,3
AR,2010,0,0,1,0,0,0,0,1
BE,2010,0,0,2,0,0,0,0,2
BL,2010,0,0,2,0,0,0,0,2
BS,2010,1,0,1,0,0,0,0,2
FR,2010,0,1,0,0,0,0,0,1
GE,2010,0,0,0,0,0,0,1,1
GL,2010,0,0,1,0,0,0,0,1
LU,2010,1,0,0,0,0,0,0,1
NE,2010,0,1,0,0,0,0,0,1
NW,2010,1,0,0,0,0,0,0,1
SG,2010,0,0,2,0,0,0,0,2
TG,2010,0,0,1,0,0,0,0,1
TI,2010,0,0,0,0,0,0,2,2
VD,2010,0,1,0,0,0,0,0,1
VS,2010,0,0,1,0,0,0,0,1
ZG,2010,2,0,1,0,0,0,0,3
ZH,2010,1,0,0,0,0,0,0,1
BE,2011,0,0,1,0,0,0,1,2
BL,2011,2,0,0,0,1,0,1,4
BS,2011,1,0,0,0,1,0,1,3
FR,2011,0,0,0,0,0,0,1,1
NW,2011,0,0,2,0,0,0,0,2
OW,2011,0,0,2,0,0,0,0,2
SG,2011,0,0,1,1,0,0,0,2
VD,2011,0,0,0,0,0,0,1,1
VS,2011,0,1,1,0,0,0,0,2
ZG,2011,0,0,0,0,0,0,1,1
ZH,2011,0,0,1,0,0,0,0,1
AG,2012,0,1,0,0,0,0,0,1
AI,2012,1,0,0,0,0,0,0,1
AR,2012,0,0,0,1,0,0,0,1
BE,2012,0,0,1,0,0,0,0,1
BL,2012,0,0,1,0,0,0,0,1
BS,2012,0,0,1,0,0,0,0,1
GL,2012,0,0,0,1,0,0,0,1
LU,2012,0,0,4,1,0,0,0,5
NW,2012,0,0,2,0,0,0,0,2
OW,2012,0,0,2,0,0,0,0,2
SG,2012,0,0,0,1,0,0,0,1
SO,2012,0,0,1,0,0,0,0,1
VD,2012,0,0,1,0,0,0,0,1
ZG,2012,0,0,2,0,0,0,0,2
ZH,2012,0,0,1,0,0,0,0,1
AG,2013,0,0,1,1,1,0,0,3
BE,2013,0,0,2,0,2,0,0,4
BL,2013,0,0,1,0,2,0,0,3
BS,2013,0,0,1,0,1,0,0,2
FR,2013,0,1,0,0,0,0,1,2
GE,2013,0,0,1,0,0,0,1,2
GL,2013,0,0,1,0,0,0,0,1
GR,2013,0,0,1,0,0,0,0,1
JU,2013,0,0,1,0,0,0,0,1
LU,2013,1,1,0,0,0,0,0,2
NE,2013,0,0,1,0,0,0,1,2
NW,2013,1,1,0,0,0,0,0,2
OW,2013,0,1,0,0,0,0,0,1
SG,2013,0,0,1,0,0,0,0,1
SO,2013,0,0,1,0,0,0,0,1
SZ,2013,0,1,0,0,0,0,0,1
TG,2013,1,0,1,0,0,0,0,2
TI,2013,0,1,0,0,0,0,1,2
UR,2013,0,1,0,0,0,0,0,1
VD,2013,0,1,0,0,0,0,0,1
VS,2013,0,0,1,0,0,0,2,3
ZG,2013,0,1,2,0,0,0,0,3
ZH,2013,2,0,1,2,0,0,0,5
AG,2014,1,1,1,0,1,0,0,4
BE,2014,0,1,1,0,0,0,0,2
BL,2014,0,0,1,2,0,0,0,3
BS,2014,0,1,1,1,0,0,0,3
FR,2014,0,1,0,0,0,0,0,1
GE,2014,0,1,0,0,0,0,1,2
GL,2014,0,1,0,0,0,0,0,1
LU,2014,0,1,1,0,0,0,0,2
NE,2014,1,0,0,1,0,0,0,2
SG,2014,0,0,1,0,0,0,0,1
SO,2014,0,0,1,0,0,0,0,1
SZ,2014,0,1,0,0,0,0,0,1
TG,2014,0,1,0,0,0,0,0,1
VS,2014,0,1,1,0,0,0,0,2
ZG,2014,0,1,1,0,0,0,0,2
ZH,2014,0,0,1,0,0,0,0,1
AG,2015,0,1,0,1,0,0,0,2
BE,2015,0,0,1,0,0,0,0,1
BL,2015,0,0,1,0,1,0,1,3
BS,2015,0,0,1,0,0,0,0,1
FR,2015,0,1,0,0,0,0,0,1
JU,2015,0,0,1,0,1,0,0,2
NE,2015,0,0,1,0,0,0,0,1
NW,2015,0,0,1,0,0,0,0,1
SG,2015,1,1,0,0,0,0,0,2
SH,2015,0,0,1,0,0,0,0,1
SO,2015,0,1,0,0,0,0,0,1
SZ,2015,0,0,1,0,0,0,0,1
ZG,2015,0,1,0,1,0,0,0,2
ZH,2015,0,0,1,0,0,0,0,1
AR,2016,0,1,0,0,0,0,0,1
BL,2016,0,2,2,0,0,0,0,4
BS,2016,0,2,0,0,0,0,0,2
SG,2016,0,1,0,0,0,0,0,1
SO,2016,0,0,2,0,0,0,0,2
TG,2016,0,1,0,0,0,0,0,1
ZH,2016,0,1,0,0,0,0,0,1
AG,2017,0,0,0,0,0,0,1,1
BL,2017,0,0,1,0,0,0,0,1
FR,2017,0,0,0,0,1,0,0,1
